Mass,logT,logg,logR,logtau,logL
0.2,3.8438816474938324,7.09192671,-1.6764145478929242,8.720087990533559,-3.0225984791159957
0.2,3.8399668719760003,7.09348568,-1.6771940043994644,8.73320794171583,-3.0398164890930137
0.2,3.836062599303584,7.09500061,-1.6779513686035883,8.746106264871651,-3.056948534845113
0.2,3.8321678512646136,7.09647231,-1.6786874159725207,8.758799975271666,-3.0739992537369
0.2,3.8282853074683834,7.09790775,-1.6794050195027665,8.771302266673825,-3.0909648770836404
0.2,3.8244307942770113,7.0993046,-1.68010348786098,8.783576949884278,-3.1077797455152485
0.2,3.8206040891359803,7.10066525,-1.6807839239981797,8.795634519472047,-3.1244472379735626
0.2,3.8168120982179414,7.10199622,-1.6814492391369074,8.807477659525947,-3.140946133052639
0.2,3.8130715780456352,7.10329471,-1.6820984613551149,8.819072470212786,-3.1572067657865834
0.2,3.8093807080230153,7.10456832,-1.6827354256277838,8.830442382393494,-3.1732438343984897
0.2,3.80575611294494,7.10581405,-1.6833582698841976,8.841551105977889,-3.1889878918893144
0.2,3.802203070592051,7.10703814,-1.683970248792782,8.85240679176879,-3.2044241406577
0.2,3.7987351278727104,7.10823832,-1.6845704092608798,8.86297998912318,-3.2194960870868536
0.2,3.795357785746091,7.1094184,-1.6851605151924334,8.873275309574028,-3.234185519426543
0.2,3.7920834762407,7.11058003,-1.6857411299536749,8.883280110520204,-3.2484443943724144
0.2,3.7889225748604494,7.11172397,-1.6863131238485518,8.892984050627224,-3.2622319590483366
0.2,3.785881956322396,7.11285071,-1.68687646175315,8.902381672546525,-3.2755212484517493
0.2,3.7829699719569163,7.11396201,-1.6874323247458451,8.911474235181815,-3.2882804573239524
0.2,3.780191247614301,7.11505777,-1.6879800745003668,8.920264344702327,-3.300491205831677
0.2,3.777549408086735,7.11614052,-1.6885215076316462,8.928767148431659,-3.31214129107395
0.2,3.774937669886346,7.11726415,-1.68908314271488,8.937380109546675,-3.323711902043167
0.2,3.7712189164198704,7.11894616,-1.6899242082781099,8.949987506705812,-3.3402687885217324
0.2,3.7660416939878205,7.12140231,-1.6911523864795392,8.968237853262051,-3.3634337685279028
0.2,3.7600109452727724,7.12417599,-1.6925393277488816,8.989710627508892,-3.3903306129626376
0.2,3.754025660463741,7.12675613,-1.693829218992855,9.010872559312606,-3.416851882515835
0.2,3.7481513585955617,7.12923427,-1.6950681968093761,9.032005562006159,-3.4428273119063606
0.2,3.7423719762378376,7.13160825,-1.6962551931173662,9.053026940022026,-3.4683185848807847
0.2,3.7365294716546633,7.13387449,-1.6973885270922917,9.074005586033746,-3.493955027786917
0.2,3.730510054019152,7.13603969,-1.6984708869336862,9.09501583870338,-3.520197844961195
0.2,3.724434325399296,7.13813092,-1.6995165715992067,9.115989397245892,-3.546591786459643
0.2,3.7182888905729126,7.14011863,-1.700510586757282,9.13665367431476,-3.5731612533839865
0.2,3.7119598714812287,7.14196552,-1.7014340504896834,9.156865217212346,-3.6003243801221236
0.2,3.7055031324132,7.14369835,-1.7023003462728958,9.176726601220118,-3.627884140633446
0.2,3.698980627049131,7.14532512,-1.7031138543214936,9.196158215768598,-3.6556008987107083
0.2,3.6923821076720316,7.1468431,-1.7038726959560417,9.21510911035744,-3.683513015190385
0.2,3.685706062307747,7.14825724,-1.7045797434085643,9.233616378185692,-3.7116313215160743
0.2,3.6789352381874187,7.14957421,-1.7052382245333557,9.251706826258147,-3.7400316037873296
0.2,3.6720702470173543,7.15080226,-1.7058523559781578,9.269415100192642,-3.7687196041182345
0.2,3.665082194655358,7.15194013,-1.7064213129203674,9.286750989486976,-3.7978096501691727
