Mass,logT,logg,logR,logtau,logL
0.75,3.8100092628379274,8.25266666,-1.969768878908689,9.532382841019233,-3.744796643128358
0.75,3.802214294771002,8.25322863,-1.9700498612128512,9.557397471543705,-3.7765385096842996
0.75,3.794664140719103,8.25380718,-1.970339129664219,9.580494913862854,-3.8073176534226367
0.75,3.7881056061020515,8.25432842,-1.9705997702878295,9.601033953851644,-3.834073094232262
0.75,3.781422318980438,8.25487027,-1.970870666327102,9.621154566508054,-3.8613480099928275
0.75,3.775142176903395,8.25537808,-1.97112461699015,9.640192540041776,-3.886976408088861
0.75,3.7688637056038528,8.25591133,-1.971391223463507,9.659303479349754,-3.9126235463817287
0.75,3.7631347982556482,8.25646036,-1.971665713361448,9.67771104318743,-3.936088195408795
0.75,3.757639863755017,8.25699832,-1.9719347004751426,9.695735436956541,-3.9586058709088787
0.75,3.7526223825128917,8.25751676,-1.9721939585616295,9.713774967424731,-3.9791943382841413
0.75,3.7480399150899353,8.25802465,-1.9724478641823293,9.732692355244751,-3.9980321012209186
0.75,3.7435151424210296,8.25857164,-1.9727213814343045,9.7529068869961,-4.0166781255275055
0.75,3.739436141318294,8.25909954,-1.9729853332607779,9.772820931696142,-4.033522088710868
0.75,3.7355334871492927,8.25961366,-1.9732424020916723,9.792661498676514,-4.049646719923142
0.75,3.731717310219606,8.26010225,-1.973486702712381,9.811941521711246,-4.0654001133550475
0.75,3.7279274447046036,8.26056804,-1.9737195649585921,9.83050032535752,-4.08102525697617
0.75,3.724202533195666,8.26101765,-1.9739443801814425,9.84813274745373,-4.096374565874815
0.75,3.7205842573203785,8.26144819,-1.9741596653221034,9.86475681508141,-4.111278241575891
0.75,3.7169279988208936,8.26186306,-1.9743671127243694,9.880325708496583,-4.126318081458399
0.75,3.7134384750366705,8.26223707,-1.9745541120893828,9.894436141801403,-4.140650228094108
0.75,3.709892803061081,8.26259508,-1.9747331230017415,9.90768367692029,-4.155190872590768
0.75,3.7061742756541647,8.26294298,-1.9749070226609933,9.919951088115068,-4.170412941549301
0.75,3.7025122433338353,8.26325227,-1.9750617175565175,9.931089021478062,-4.185370280749891
0.75,3.6984269445029714,8.26355529,-1.9752132246267695,9.941726687975125,-4.202014523202406
0.75,3.6943419015852346,8.26381525,-1.9753431973167694,9.951362973341721,-4.218614768015478
0.75,3.6898197470955445,8.26406208,-1.975466601216993,9.96053032840104,-4.236950083678551
